--------------------------------------------------
### Mass point displacement & velocity record ####
--------------------------------------------------
| StepNo | StepAccumTime | DisplAccum | Velo |    
--------------------------------------------------
352	0.351	-6.83734e-10	-9.19004e-08
353	0.352	-7.39577e-10	-1.7808e-08
354	0.353	-7.20424e-10	5.05041e-08
355	0.354	-6.35611e-10	1.07209e-07
356	0.355	-4.99699e-10	1.48153e-07
357	0.356	-3.30577e-10	1.71082e-07
358	0.357	-1.4745e-10	1.75655e-07
359	0.358	3.1094e-11	1.6329e-07
360	0.359	1.88766e-10	1.36849e-07
361	0.36	3.12874e-10	1.00229e-07
362	0.361	3.95149e-10	5.78896e-08
363	0.362	4.32081e-10	1.43767e-08
364	0.363	4.24764e-10	-2.61092e-08
365	0.364	3.78335e-10	-6.00743e-08
366	0.365	3.01083e-10	-8.49881e-08
367	0.366	2.03353e-10	-9.94235e-08
368	0.367	9.63748e-11	-1.0308e-07
369	0.368	-8.88687e-12	-9.66988e-08
370	0.369	-1.02729e-10	-8.18877e-08
371	0.37	-1.77498e-10	-6.08839e-08
372	0.371	-2.28095e-10	-3.62806e-08
373	0.372	-2.52207e-10	-1.07479e-08
374	0.373	-2.50233e-10	1.32254e-08
375	0.374	-2.24983e-10	3.35472e-08
376	0.375	-1.81166e-10	4.86783e-08
377	0.376	-1.2476e-10	5.77211e-08
378	0.377	-6.23218e-11	6.04395e-08
379	0.378	-3.16136e-13	5.72147e-08
380	0.379	5.54838e-11	4.89466e-08
381	0.38	1.00467e-10	3.69182e-08
382	0.381	1.31502e-10	2.26361e-08
383	0.382	1.47079e-10	7.66661e-09
384	0.383	1.47292e-10	-6.51671e-09
385	0.384	1.33666e-10	-1.86624e-08
386	0.385	1.0887e-10	-2.78359e-08
387	0.386	7.63548e-11	-3.34755e-08
388	0.387	3.99461e-11	-3.54076e-08
389	0.388	3.45138e-12	-3.38237e-08
390	0.389	-2.96971e-11	-2.9226e-08
391	0.39	-5.67262e-11	-2.23489e-08
392	0.391	-7.57155e-11	-1.40668e-08
393	0.392	-8.56922e-11	-5.29787e-09
394	0.393	-8.66266e-11	3.08621e-09
395	0.394	-7.93403e-11	1.03376e-08
396	0.395	-6.53437e-11	1.58901e-08
397	0.396	-4.66245e-11	1.93934e-08
398	0.397	-2.54139e-11	2.07251e-08
399	0.398	-3.95205e-12	1.99786e-08
400	0.399	1.57223e-11	1.7433e-08
401	0.4	3.19431e-11	1.35079e-08
402	0.401	4.35361e-11	8.71029e-09
403	0.402	4.98791e-11	3.57803e-09
404	0.403	5.09049e-11	-1.37379e-09
405	0.404	4.7052e-11	-5.69876e-09
406	0.405	3.91725e-11	-9.05418e-09
407	0.406	2.84105e-11	-1.12228e-08
408	0.407	1.60655e-11	-1.21205e-08
409	0.408	3.45486e-12	-1.17908e-08
